question,raw_output,numeric_output
What was the number of athletes of the 2018 Big East Conference Men's Soccer Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 Big East Conference Men's Soccer Tournament sports event?
Answer: 100
Question: What was the number of athletes of the ",
What was the number of athletes of the 2015 Summer Universiade sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2015 Summer Universiade sports event?
Answer: 10172

Question: What was the number of athletes",
What was the number of athletes of the swimming at the 2011 Pan American Games – men's 200 metre individual medley sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the swimming at the 2011 Pan American Games – men's 200 metre individual medley sports event?
Answer: 12

Question: What was the number of athletes of the swimming",
What was the number of athletes of the FIVB Volleyball World League sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the FIVB Volleyball World League sports event?
Answer: 192
Question: What was the number of athletes of the F",
What was the number of athletes of the 1997 Southeast Asian Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1997 Southeast Asian Games sports event?
Answer: 3000

Question: What was the number of athletes of",
What was the number of athletes of the 2018 American Athletic Conference Women's Soccer Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 American Athletic Conference Women's Soccer Tournament sports event?
Answer: 12
Question: What was the number of athletes of the 2",
What was the number of athletes of the 2018 Atlantic Sun Conference Women's Soccer Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 Atlantic Sun Conference Women's Soccer Tournament sports event?
Answer: 100
Question: What was the number of athletes of the ",
What was the number of athletes of the 1981 Winter Universiade sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1981 Winter Universiade sports event?
Answer: 1000

Question: What was the number of athletes of",
What was the number of athletes of the 2019 SEC Men's Basketball Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2019 SEC Men's Basketball Tournament sports event?
Answer: 14
Question: What was the number of athletes of the 2",
What was the number of athletes of the 1979 Mediterranean Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1979 Mediterranean Games sports event?
Answer: 1700
Question: What was the number of athletes of the",
What was the number of athletes of the equestrian at the 2011 Pan American Games – team jumping sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the equestrian at the 2011 Pan American Games – team jumping sports event?
Answer: 45
Question: What was the number of athletes of the equest",
What was the number of athletes of the wrestling at the 2011 Pan American Games – men's Greco-Roman 120 kg sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the wrestling at the 2011 Pan American Games – men's Greco-Roman 120 kg sports event?
Answer: 10

Question: What was the number of athletes of the wrest",
What was the number of athletes of the women's football at the 2011 Pacific Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the women's football at the 2011 Pacific Games sports event?
Answer: 120
Question: What was the number of athletes of the women",
What was the number of athletes of the boxing at the 2013 Mediterranean Games – men's flyweight sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the boxing at the 2013 Mediterranean Games – men's flyweight sports event?
Answer: 12

Question: What was the number of athletes of the box",
What was the number of athletes of the Hero Cup sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Hero Cup sports event?
Answer: 100
Question: What was the number of athletes of the Hero",
What was the number of athletes of the volleyball at the 1979 Mediterranean Games – men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the volleyball at the 1979 Mediterranean Games – men's tournament sports event?
Answer: 12

Question: What was the number of athletes of the vol",
What was the number of athletes of the wrestling at the 2011 Pan American Games – men's Greco-Roman 96 kg sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the wrestling at the 2011 Pan American Games – men's Greco-Roman 96 kg sports event?
Answer: 10

Question: What was the number of athletes of the wrest",
What was the number of athletes of the 2018 Conference USA Women's Soccer Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 Conference USA Women's Soccer Tournament sports event?
Answer: 12
Question: What was the number of athletes of the 2",
What was the number of athletes of the Swiss Cup sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Swiss Cup sports event?
Answer: 100
Question: What was the number of athletes of the Swiss",
What was the number of athletes of the basketball at the 2013 Jeux de la Francophonie – women's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the basketball at the 2013 Jeux de la Francophonie – women's tournament sports event?
Answer: 12
Question: What was the number of athletes of the basketball at",
What was the number of athletes of the 1921 Far Eastern Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1921 Far Eastern Games sports event?
Answer: 100

Question: What was the number of athletes of the",
What was the number of athletes of the 2002 Asian Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2002 Asian Games sports event?
Answer: 7891

Question: What was the number of athletes of",
What was the number of athletes of the 1985 Summer Universiade sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1985 Summer Universiade sports event?
Answer: 3000

Question: What was the number of athletes of",
What was the number of athletes of the cycling at the 2011 Pan American Games – men's road time trial sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the cycling at the 2011 Pan American Games – men's road time trial sports event?
Answer: 24

Question: What was the number of athletes of the cycl",
What was the number of athletes of the athletics at the 2011 Pan American Games – men's pole vault sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's pole vault sports event?
Answer: 12

Question: What was the number of athletes of the athlet",
What was the number of athletes of the 2018 Conference USA Men's Soccer Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 Conference USA Men's Soccer Tournament sports event?
Answer: 12
Question: What was the number of athletes of the 2",
What was the number of athletes of the IIHF World U20 Championship Division I sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the IIHF World U20 Championship Division I sports event?
Answer: 120

Question: What was the number of athletes of the",
What was the number of athletes of the volleyball at the 2007 Pan American Games – men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the volleyball at the 2007 Pan American Games – men's tournament sports event?
Answer: 12
Question: What was the number of athletes of the volley",
What was the number of athletes of the 1927 Far Eastern Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1927 Far Eastern Games sports event?
Answer: 1000

Question: What was the number of athletes of",
What was the number of athletes of the Randdistrictentoernooi sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Randdistrictentoernooi sports event?
Answer: 1000
Question: What was the number of athletes of the",
What was the number of athletes of the 2010 ARFU Development Cup sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2010 ARFU Development Cup sports event?
Answer: 120

Question: What was the number of athletes of the",
What was the number of athletes of the 2010–11 HRV Cup sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2010–11 HRV Cup sports event?
Answer: 100

Question: What was the number of athletes of the",
What was the number of athletes of the 2014 Women's Junior South American Volleyball Championship sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2014 Women's Junior South American Volleyball Championship sports event?
Answer: 120
Question: What was the number of athletes of the ",
What was the number of athletes of the cycling at the 2011 Pan American Games – women's road race sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the cycling at the 2011 Pan American Games – women's road race sports event?
Answer: 33

Question: What was the number of athletes of the cycl",
What was the number of athletes of the 1990 Commonwealth Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1990 Commonwealth Games sports event?
Answer: 4,600
Question: What was the number of athletes of",
What was the number of athletes of the 1951 Asian Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1951 Asian Games sports event?
Answer: 1000

Question: What was the number of athletes of",
What was the number of athletes of the wrestling at the 2011 Pan American Games – men's freestyle 74 kg sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the wrestling at the 2011 Pan American Games – men's freestyle 74 kg sports event?
Answer: 10
Question: What was the number of athletes of the wrestling",
What was the number of athletes of the volleyball at the 2011 Pan American Games – men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the volleyball at the 2011 Pan American Games – men's tournament sports event?
Answer: 12

Question: What was the number of athletes of the vol",
What was the number of athletes of the fencing at the 1996 Summer Olympics – women's team foil sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the fencing at the 1996 Summer Olympics – women's team foil sports event?
Answer: 12

Question: What was the number of athletes of the f",
What was the number of athletes of the athletics at the 2011 Pan American Games – women's shot put sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – women's shot put sports event?
Answer: 16
Question: What was the number of athletes of the athletics",
What was the number of athletes of the 2018 South American Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 South American Games sports event?
Answer: 4,000
Question: What was the number of athletes of",
What was the number of athletes of the 2019 European Youth Olympic Winter Festival sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2019 European Youth Olympic Winter Festival sports event?
Answer: 1100
Question: What was the number of athletes of the",
What was the number of athletes of the World Games 2001 sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the World Games 2001 sports event?
Answer: 3200
Question: What was the number of athletes of the",
"What was the number of athletes of the athletics at the 2011 Pan American Games – men's 5,000 metres sports event?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's 5,000 metres sports event?
Answer: 14

Question: What was the number of athletes of the athlet",
What was the number of athletes of the 2019 CAA Men's Basketball Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2019 CAA Men's Basketball Tournament sports event?
Answer: 100
Question: What was the number of athletes of the ",
What was the number of athletes of the lawn bowls at the 2010 Commonwealth Games – women's triples sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the lawn bowls at the 2010 Commonwealth Games – women's triples sports event?
Answer: 36

Question: What was the number of athletes of the lawn",
What was the number of athletes of the gymnastics at the 2011 Pan American Games – women's rhythmic group 5 balls sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the gymnastics at the 2011 Pan American Games – women's rhythmic group 5 balls sports event?
Answer: 10

Question: What was the number of athletes of the gym",
What was the number of athletes of the rugby sevens at the 2013 Summer Universiade – women's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the rugby sevens at the 2013 Summer Universiade – women's tournament sports event?
Answer: 120
Question: What was the number of athletes of the rugby",
What was the number of athletes of the squash at the 2011 Pan American Games – men's singles sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the squash at the 2011 Pan American Games – men's singles sports event?
Answer: 24

Question: What was the number of athletes of the squ",
What was the number of athletes of the Football at the 2019 Pan American Games – Men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Football at the 2019 Pan American Games – Men's tournament sports event?
Answer: 12

Question: What was the number of athletes of the Football",
What was the number of athletes of the gymnastics at the 2011 Pan American Games – women's artistic individual all-around sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the gymnastics at the 2011 Pan American Games – women's artistic individual all-around sports event?
Answer: 10

Question: What was the number of athletes of the gym",
What was the number of athletes of the 2005 Southeast Asian Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2005 Southeast Asian Games sports event?
Answer: 3,500

Question: What was the number of athletes",
What was the number of athletes of the 2011 Southeast Asian Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2011 Southeast Asian Games sports event?
Answer: 4,950

Question: What was the number of athletes",
What was the number of athletes of the 1983 World Championships in Athletics – men's pole vault sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1983 World Championships in Athletics – men's pole vault sports event?
Answer: 30

Question: What was the number of athletes of the ",
What was the number of athletes of the cycling at the 2011 Pan American Games – men's cross-country sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the cycling at the 2011 Pan American Games – men's cross-country sports event?
Answer: 30

Question: What was the number of athletes of the cycl",
What was the number of athletes of the women's football at the 2003 Island Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the women's football at the 2003 Island Games sports event?
Answer: 12
Question: What was the number of athletes of the women'",
What was the number of athletes of the synchronized swimming at the 2011 Pan American Games – women's duet sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the synchronized swimming at the 2011 Pan American Games – women's duet sports event?
Answer: 12

Question: What was the number of athletes of the synchronized",
What was the number of athletes of the cycling at the 2011 Pan American Games – men's omnium sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the cycling at the 2011 Pan American Games – men's omnium sports event?
Answer: 16

Question: What was the number of athletes of the cycl",
What was the number of athletes of the 2019 Patriot League Men's Basketball Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2019 Patriot League Men's Basketball Tournament sports event?
Answer:

Question: What was the number of athletes of the 201",
What was the number of athletes of the athletics at the 2011 Pan American Games – men's high jump sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's high jump sports event?
Answer: 14

Question: What was the number of athletes of the athlet",
What was the number of athletes of the weightlifting at the 2011 Pan American Games – women's 69 kg sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the weightlifting at the 2011 Pan American Games – women's 69 kg sports event?
Answer: 10

Question: What was the number of athletes of the weight",
What was the number of athletes of the MPL Indonesia sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the MPL Indonesia sports event?
Answer: 1000
Question: What was the number of athletes of the",
What was the number of athletes of the FIBA U16 EuroBasket sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the FIBA U16 EuroBasket sports event?
Answer: 400
Question: What was the number of athletes of the FI",
What was the number of athletes of the swimming at the 2011 Pan American Games – men's 200 metre freestyle sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the swimming at the 2011 Pan American Games – men's 200 metre freestyle sports event?
Answer:

Question: What was the number of athletes of the swimming at the ",
What was the number of athletes of the 1917 Far Eastern Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1917 Far Eastern Games sports event?
Answer: 100

Question: What was the number of athletes of the",
"What was the number of athletes of the athletics at the 2011 Pan American Games – men's 10,000 metres sports event?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's 10,000 metres sports event?
Answer: 14

Question: What was the number of athletes of the athlet",
What was the number of athletes of the athletics at the 2012 Summer Olympics – women's 1500 metres sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2012 Summer Olympics – women's 1500 metres sports event?
Answer:

Question: What was the number of athletes of the athletics at the",
What was the number of athletes of the 1925 Far Eastern Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1925 Far Eastern Games sports event?
Answer: 100

Question: What was the number of athletes of the",
What was the number of athletes of the swimming at the 2011 Pan American Games – women's 200 metre individual medley sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the swimming at the 2011 Pan American Games – women's 200 metre individual medley sports event?
Answer: 16

Question: What was the number of athletes of the swimming",
What was the number of athletes of the 1958 British Empire and Commonwealth Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1958 British Empire and Commonwealth Games sports event?
Answer: 1000
Question: What was the number of athletes of the",
What was the number of athletes of the 1994 FESPIC Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1994 FESPIC Games sports event?
Answer: 2000
Question: What was the number of athletes of the",
What was the number of athletes of the water polo at the 2003 World Aquatics Championships – women's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the water polo at the 2003 World Aquatics Championships – women's tournament sports event?
Answer: 12

Question: What was the number of athletes of the water",
What was the number of athletes of the fencing at the 1996 Summer Olympics – men's épée sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the fencing at the 1996 Summer Olympics – men's épée sports event?
Answer: 48

Question: What was the number of athletes of the f",
What was the number of athletes of the 2015 AFL finals series sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2015 AFL finals series sports event?
Answer: 1000
Question: What was the number of athletes of the",
What was the number of athletes of the 1991 World Championships in Athletics – women's heptathlon sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1991 World Championships in Athletics – women's heptathlon sports event?
Answer: 24

Question: What was the number of athletes of the ",
What was the number of athletes of the men's football at the 2009 Island Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the men's football at the 2009 Island Games sports event?
Answer: 12
Question: What was the number of athletes of the men'",
What was the number of athletes of the weightlifting at the 2011 Pan American Games – men's 94 kg sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the weightlifting at the 2011 Pan American Games – men's 94 kg sports event?
Answer: 10

Question: What was the number of athletes of the weight",
What was the number of athletes of the athletics at the 2011 Pan American Games – men's marathon sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's marathon sports event?
Answer: 20

Question: What was the number of athletes of the athlet",
What was the number of athletes of the athletics at the 2011 Pan American Games – women's javelin throw sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – women's javelin throw sports event?
Answer: 12
Question: What was the number of athletes of the athletics",
What was the number of athletes of the Zentropacup sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Zentropacup sports event?
Answer: 1000
Question: What was the number of athletes of the",
What was the number of athletes of the shooting at the 2011 Pan American Games – women's 25 metre pistol sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the shooting at the 2011 Pan American Games – women's 25 metre pistol sports event?
Answer: 20
Question: What was the number of athletes of the shooting at",
What was the number of athletes of the cycling at the 2011 Pan American Games – women's keirin sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the cycling at the 2011 Pan American Games – women's keirin sports event?
Answer: 12
Question: What was the number of athletes of the cycling",
What was the number of athletes of the TIM Trophy sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the TIM Trophy sports event?
Answer: 100
Question: What was the number of athletes of the T",
What was the number of athletes of the 2018 FIVB Volleyball Men's Nations League sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 FIVB Volleyball Men's Nations League sports event?
Answer: 144
Question: What was the number of athletes of the ",
What was the number of athletes of the wrestling at the 2011 Pan American Games – women's freestyle 55 kg sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the wrestling at the 2011 Pan American Games – women's freestyle 55 kg sports event?
Answer: 10

Question: What was the number of athletes of the wrest",
What was the number of athletes of the athletics at the 2011 Pan American Games – women's 400 metres hurdles sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – women's 400 metres hurdles sports event?
Answer: 15

Question: What was the number of athletes of the athlet",
What was the number of athletes of the 1958 Asian Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1958 Asian Games sports event?
Answer: 1800

Question: What was the number of athletes of",
What was the number of athletes of the K-1 World MAX 2007 World Championship Final sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the K-1 World MAX 2007 World Championship Final sports event?
Answer: 16

Question: What was the number of athletes of the K",
What was the number of athletes of the 1934 British Empire Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1934 British Empire Games sports event?
Answer: 400
Question: What was the number of athletes of the ",
What was the number of athletes of the shooting at the 2011 Pan American Games – women's skeet sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the shooting at the 2011 Pan American Games – women's skeet sports event?
Answer: 12
Question: What was the number of athletes of the shooting at",
What was the number of athletes of the athletics at the 1962 British Empire and Commonwealth Games – men's discus throw sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 1962 British Empire and Commonwealth Games – men's discus throw sports event?
Answer: 12

Question: What was the number of athletes of the athlet",
