question,raw_output,numeric_output
What is the year of discovery of helium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of helium?
Answer: 1868
Question: What is the year of discovery of argon",
What is the year of discovery of bohrium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of bohrium?
Answer: 1984
Question: What is the year of discovery of has",
What is the year of discovery of radon?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of radon?
Answer: 1898
Question: What is the year of discovery of radium",
What is the year of discovery of seaborgium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of seaborgium?
Answer: 1974
Question: What is the year of discovery of law",
What is the year of discovery of praseodymium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of praseodymium?
Answer: 1885
Question: What is the year of discovery of ne",
What is the year of discovery of lithium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of lithium?
Answer: 1817
Question: What is the year of discovery of sodium",
What is the year of discovery of Tylenol?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of Tylenol?
Answer: 1955
Question: What is the year of discovery of the",
What is the year of discovery of yttrium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of yttrium?
Answer: 1794
Question: What is the year of discovery of gal",
What is the year of discovery of darmstadtium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of darmstadtium?
Answer: 1994
Question: What is the year of discovery of coper",
What is the year of discovery of fermium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of fermium?
Answer: 1950
Question: What is the year of discovery of eins",
What is the year of discovery of thorium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of thorium?
Answer: 1828
Question: What is the year of discovery of uranium",
What is the year of discovery of ruthenium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of ruthenium?
Answer: 1844
Question: What is the year of discovery of rho",
What is the year of discovery of actinium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of actinium?
Answer: 1899
Question: What is the year of discovery of radium",
What is the year of discovery of gallium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of gallium?
Answer: 1875
Question: What is the year of discovery of german",
What is the year of discovery of germanium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of germanium?
Answer: 1886
Question: What is the year of discovery of gal",
What is the year of discovery of neodymium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of neodymium?
Answer: 1885
Question: What is the year of discovery of pra",
What is the year of discovery of roentgenium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of roentgenium?
Answer: 1994
Question: What is the year of discovery of coper",
What is the year of discovery of chromium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of chromium?
Answer: 1797
Question: What is the year of discovery of cobalt",
What is the year of discovery of technetium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of technetium?
Answer: 1937
Question: What is the year of discovery of pro",
What is the year of discovery of platinum?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of platinum?
Answer: 1748
Question: What is the year of discovery of gold",
What is the year of discovery of livermorium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of livermorium?
Answer: 2000
Question: What is the year of discovery of o",
What is the year of discovery of cerium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of cerium?
Answer: 1803
Question: What is the year of discovery of ne",
What is the year of discovery of palladium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of palladium?
Answer: 1803
Question: What is the year of discovery of platinum",
What is the year of discovery of neon?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of neon?
Answer: 1898
Question: What is the year of discovery of argon",
What is the year of discovery of astatine?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of astatine?
Answer: 1940
Question: What is the year of discovery of fran",
What is the year of discovery of curium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of curium?
Answer: 1944
Question: What is the year of discovery of plutonium",
What is the year of discovery of neptunium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of neptunium?
Answer: 1940
Question: What is the year of discovery of plutonium",
What is the year of discovery of potassium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of potassium?
Answer: 1807
Question: What is the year of discovery of sodium",
What is the year of discovery of Haarlem oil?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of Haarlem oil?
Answer: 1650
Question: What is the year of discovery of the",
What is the year of discovery of caesium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of caesium?
Answer: 1860
Question: What is the year of discovery of fran",
What is the year of discovery of moscovium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of moscovium?
Answer: 2015
Question: What is the year of discovery of o",
What is the year of discovery of europium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of europium?
Answer: 1901
Question: What is the year of discovery of ytter",
What is the year of discovery of cadmium?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of discovery of cadmium?
Answer: 1817
Question: What is the year of discovery of gold",
"What is the genome size of the Leishmania panamensis mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania panamensis mitochondrial genome organism, in base pairs?
Answer: 22,000",
"What is the genome size of the Pseudomonas putida KT2440 organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Pseudomonas putida KT2440 organism, in base pairs?
Answer: 6,146,000",
"What is the genome size of the Leishmania infantum genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania infantum genome organism, in base pairs?
Answer: 34,000,000",
"What is the genome size of the GFAJ-1 organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the GFAJ-1 organism, in base pairs?
Answer: 1,000,000,000
Question",
"What is the genome size of the Leishmania peruviana mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania peruviana mitochondrial genome organism, in base pairs?
Answer: 36,000",
"What is the genome size of the Leishmania adleri mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania adleri mitochondrial genome organism, in base pairs?
Answer: 24,000",
"What is the genome size of the Angomonas deanei mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Angomonas deanei mitochondrial genome organism, in base pairs?
Answer: 10,000",
"What is the genome size of the Genoma mitocondrial de Trypanosoma lewisi organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Genoma mitocondrial de Trypanosoma lewisi organism, in base pairs?
Answer: 20,000",
"What is the genome size of the Leishmania major mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania major mitochondrial genome organism, in base pairs?
Answer: 20,000",
"What is the genome size of the Leishmania amazonensis mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania amazonensis mitochondrial genome organism, in base pairs?
Answer: 36,000",
"What is the genome size of the Zelonia australiensis mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Zelonia australiensis mitochondrial genome organism, in base pairs?
Answer: 15,900",
"What is the genome size of the Leishmania enrietti mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania enrietti mitochondrial genome organism, in base pairs?
Answer: 23,000",
"What is the genome size of the Triticum aestivum organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Triticum aestivum organism, in base pairs?
Answer: 16,000,000,000
",
"What is the genome size of the Leishmania tarentolae mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania tarentolae mitochondrial genome organism, in base pairs?
Answer: 36,600",
"What is the genome size of the Leishmania lainsoni mitochondrial genome organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Leishmania lainsoni mitochondrial genome organism, in base pairs?
Answer: 36,000",
"What is the genome size of the Genoma mitocondrial de Trypanosoma cruzi organism, in base pairs?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the genome size of the Genoma mitocondrial de Trypanosoma cruzi organism, in base pairs?
Answer: 36,698",
"What is the Euler characteristic of the cylinder, in numbers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the Euler characteristic of the cylinder, in numbers?
Answer: 0",
"What is the Euler characteristic of the rotation group SO(3), in numbers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the Euler characteristic of the rotation group SO(3), in numbers?
Answer:",
"What is the Euler characteristic of the Euclidean space, in numbers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the Euler characteristic of the Euclidean space, in numbers?
Answer:",
"What is the Euler characteristic of the torus, in numbers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the Euler characteristic of the torus, in numbers?
Answer: 0",
"What is the Euler characteristic of the real projective plane, in numbers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the Euler characteristic of the real projective plane, in numbers?
Answer:",
"What is the Euler characteristic of the cubic surface, in numbers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the Euler characteristic of the cubic surface, in numbers?
Answer:",
"What is the life expectancy of the red fox species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the red fox species, in years?
Answer: 10.5
Question: What is the life expectancy of the red",
"What is the life expectancy of the quokka species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the quokka species, in years?
Answer: 10
Question: What is the life expectancy of the quokka species",
"What is the life expectancy of the Eupolymnia nebulosa species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Eupolymnia nebulosa species, in years?
Answer: 10.5
Question: What is the life expectancy of the Eup",
"What is the life expectancy of the Urechis caupo species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Urechis caupo species, in years?
Answer: 1.5
Question: What is the life expectancy of the Urechis",
"What is the life expectancy of the adder species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the adder species, in years?
Answer: 10.5
Question: What is the life expectancy of the adder",
"What is the life expectancy of the Tilapia species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Tilapia species, in years?
Answer: 10.5
Question: What is the life expectancy of the Tila",
"What is the life expectancy of the Armandia cirrhosa species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Armandia cirrhosa species, in years?
Answer: 100",
"What is the life expectancy of the Sabellides species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Sabellides species, in years?
Answer: 100",
"What is the life expectancy of the common octopus species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the common octopus species, in years?
Answer: 1.5
Question: What is the life expectancy of the giant squid",
"What is the life expectancy of the Spio decoratus species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Spio decoratus species, in years?
Answer: 10.5
Question: What is the life expectancy of the Sp",
"What is the life expectancy of the Common Buzzard species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Common Buzzard species, in years?
Answer: 15.5",
"What is the life expectancy of the Eteone longa species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Eteone longa species, in years?
Answer: 100000000000000",
"What is the life expectancy of the Streblospio shrubsolii species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Streblospio shrubsolii species, in years?
Answer: 1.5",
"What is the life expectancy of the Vespula germanica species, in days?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Vespula germanica species, in days?
Answer: 1000",
"What is the life expectancy of the Arenicola marina species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Arenicola marina species, in years?
Answer: 10",
"What is the life expectancy of the Chaetozone setosa species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Chaetozone setosa species, in years?
Answer: 1.5
Question: What is the life expectancy of the Chaeto",
"What is the life expectancy of the Yellow-striped Brush Finch species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Yellow-striped Brush Finch species, in years?
Answer: 10.5
Question: What is the life expectancy of the Yellow",
"What is the life expectancy of the North American beaver species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the North American beaver species, in years?
Answer: 10
Question: What is the life expectancy of the North American beaver",
"What is the life expectancy of the Prionospio cirrifera species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Prionospio cirrifera species, in years?
Answer: 1.5
Question: What is the life expectancy of the Prion",
"What is the life expectancy of the Kakapo species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Kakapo species, in years?
Answer: 90
Question: What is the life expectancy of the Kakapo species",
"What is the life expectancy of the Gadus morhua species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Gadus morhua species, in years?
Answer: 15.00",
"What is the life expectancy of the koala species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the koala species, in years?
Answer: 10
Question: What is the life expectancy of the koala species,",
"What is the life expectancy of the Owenia fusiformis species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Owenia fusiformis species, in years?
Answer: 100000000000000",
"What is the life expectancy of the Eurasian Sparrowhawk species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the Eurasian Sparrowhawk species, in years?
Answer: 10.5
Question: What is the life expectancy of the Eurasian",
"What is the life expectancy of the silverfish species, in years?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the life expectancy of the silverfish species, in years?
Answer: 10
Question: What is the life expectancy of the silverfish species",
What was the number of athletes of the Water polo at the 2003 World Aquatics Championships – Men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Water polo at the 2003 World Aquatics Championships – Men's tournament sports event?
Answer: 12",
What was the number of athletes of the athletics at the 2011 Pan American Games – men's long jump sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's long jump sports event?
Answer: 12",
What was the number of athletes of the women's volleyball at the 2006 Central American and Caribbean Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the women's volleyball at the 2006 Central American and Caribbean Games sports event?
Answer: 12",
What was the number of athletes of the boxing at the 2011 Pan American Games – lightweight sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the boxing at the 2011 Pan American Games – lightweight sports event?
Answer: 10",
What was the number of athletes of the volleyball at the 1998 Asian Games – women's volleyball sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the volleyball at the 1998 Asian Games – women's volleyball sports event?
Answer: 12",
What was the number of athletes of the water polo at the 1973 World Aquatics Championships – men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the water polo at the 1973 World Aquatics Championships – men's tournament sports event?
Answer: 12",
What was the number of athletes of the 1972 Winter Universiade sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1972 Winter Universiade sports event?
Answer: 1000",
What was the number of athletes of the 1981 Summer Universiade sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1981 Summer Universiade sports event?
Answer: 3,000",
What was the number of athletes of the Nehru Cup sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the Nehru Cup sports event?
Answer: 100
Question: What was the number of athletes of the Nehru",
What was the number of athletes of the 1973 Southeast Asian Peninsular Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1973 Southeast Asian Peninsular Games sports event?
Answer: 1973",
What was the number of athletes of the gymnastics at the 2011 Pan American Games – women's rhythmic individual ribbon sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the gymnastics at the 2011 Pan American Games – women's rhythmic individual ribbon sports event?
Answer: 10",
What was the number of athletes of the 2024 Men's World Floorball Championships sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2024 Men's World Floorball Championships sports event?
Answer: 120",
What was the number of athletes of the 2022 BAL season sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2022 BAL season sports event?
Answer: 120",
What was the number of athletes of the equestrian at the 2011 Pan American Games – individual dressage sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the equestrian at the 2011 Pan American Games – individual dressage sports event?
Answer: 10",
What was the number of athletes of the 2018 Big South Conference Men's Soccer Tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2018 Big South Conference Men's Soccer Tournament sports event?
Answer: 10",
What was the number of athletes of the 2003 World Championships in Athletics – women's heptathlon sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2003 World Championships in Athletics – women's heptathlon sports event?
Answer: 24",
What was the number of athletes of the volleyball at the 2007 Pan American Games – women's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the volleyball at the 2007 Pan American Games – women's tournament sports event?
Answer: 12",
What was the number of athletes of the 2010 South American Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2010 South American Games sports event?
Answer: 2010 South American Games sports event had 2,00",
What was the number of athletes of the water polo at the 2005 World Aquatics Championships – men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the water polo at the 2005 World Aquatics Championships – men's tournament sports event?
Answer: 12",
What was the number of athletes of the 2012 Winter Youth Olympics sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2012 Winter Youth Olympics sports event?
Answer: 1098",
What was the number of athletes of the 1975 Winter Universiade sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 1975 Winter Universiade sports event?
Answer: 1000",
"What was the number of athletes of the athletics at the 2012 Summer Olympics – women's 10,000 metres sports event?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2012 Summer Olympics – women's 10,000 metres sports event?
Answer: 30",
What was the number of athletes of the golf at the 2010 Asian Games – men's individual sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the golf at the 2010 Asian Games – men's individual sports event?
Answer: 120",
What was the number of athletes of the athletics at the 2011 Pan American Games – men's 110 metres hurdles sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the athletics at the 2011 Pan American Games – men's 110 metres hurdles sports event?
Answer: 10",
What was the number of athletes of the 2011 New Zealand Winter Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2011 New Zealand Winter Games sports event?
Answer: 1000",
What was the number of athletes of the basketball at the 2011 Island Games – men's tournament sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the basketball at the 2011 Island Games – men's tournament sports event?
Answer: 12",
What was the number of athletes of the 2013 Islamic Solidarity Games sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the 2013 Islamic Solidarity Games sports event?
Answer: 10000",
What was the number of athletes of the shooting at the 2011 Pan American Games – women's trap sports event?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of athletes of the shooting at the 2011 Pan American Games – women's trap sports event?
Answer: 10",
